ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C4-A1)_mean,EEG (C4-A1)_std,EEG (C4-A1)_max,EEG (C4-A1)_min,EEG (C4-A1)_power,Resp (sum)_mean,Resp (sum)_std,Resp (sum)_max,Resp (sum)_min,Resp (sum)_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
0.09804666666666667,0.12378143838592637,0.96,-0.34,0.015985831771606895,61.81579450428163,16.350157856814572,108.83715868039131,40.3953300486837,275.39628530006615,-0.020339699326075683,0.013140480625007661,0.03981337480559875,-0.06967340590979783,0.00014309301955197235,-0.043031497584541056,0.5157940474117225,1.1043478260869566,-0.6507246376811594,0.015092546158573653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09777066666666666,0.12258454255283936,0.97,-0.33,0.017425467880659455,65.8023879988893,17.944468998110434,127.8836614494598,42.06974787453587,317.6722367481068,-0.020638154484188695,0.023228286750830128,0.16205287713841368,-0.14401244167962676,0.00032401839205508824,-0.01622840579710145,0.48335980000015794,1.392753623188406,-0.7333333333333333,0.013656919135173974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09876533333333333,0.1272157312005433,0.97,-0.34,0.01683630004596317,64.8883233077566,17.404693772881267,119.09296786373588,41.441841189841305,307.12393863012693,-0.020190502851218244,0.013311987110416182,0.07262830482115086,-0.06158631415241057,0.00014461358936785344,-0.03308038647342995,0.4987928247515467,1.1623188405797102,-0.6507246376811594,0.013905858707215977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09812933333333333,0.1251419484940557,0.975,-0.34,0.01536966294403163,61.91863166575272,16.290553848556627,109.6743675933174,40.186027820452175,277.10641056113354,-0.021164375324002074,0.026001841622842654,0.1567651632970451,-0.12597200622083982,0.0004863788307886167,-0.06711111111111112,0.49069097494952674,1.1507246376811595,-0.6405797101449275,0.01297165171792133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09885666666666666,0.1251646227529524,0.975,-0.35,0.01554836331144574,63.339040307423105,17.189111288538058,119.93017677666197,39.76742336398913,300.5109236229091,-0.020330305857957493,0.018042696192688615,0.10513219284603421,-0.08849144634525662,0.0002633242247290473,-0.03723304347826086,0.49399209409278094,1.1521739130434783,-0.6289855072463768,0.013594324441029383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09868800000000001,0.12499116764529138,0.97,-0.34,0.015649204083461068,62.19811990785121,16.62844420655731,116.16273666849457,41.02323673337826,300.1743137706688,-0.020634152410575427,0.027772419802826735,0.12939346811819596,-0.1500777604976672,0.0005187679214138483,-0.03870570048309177,0.4761724156093402,1.117391304347826,-0.6652173913043479,0.012993279950918871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.098724,0.12227618393347632,0.975,-0.34,0.015612599326283658,62.61719878269824,17.214287402502347,122.2325012872087,39.76742336398913,281.7618868612803,-0.020601638154484188,0.02199978895642294,0.11010886469673406,-0.11570762052877138,0.00034936699415787835,-0.03457198067632851,0.45390421989889745,1.1057971014492753,-0.5840579710144927,0.012543236673623344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.098724,0.12410417058799166,0.98,-0.345,0.01601163286631721,61.95717118271107,16.364873644411855,108.62785645215979,41.441841189841305,281.8927952619085,-0.020574432348367026,0.01831983965622654,0.10668740279937791,-0.07729393468118195,0.0002807730363212588,-0.027942415458937202,0.5060980201654552,1.0492753623188407,-0.6086956521739131,0.013337104703336983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09919666666666667,0.12643453374067634,0.97,-0.34,0.016018972817486068,62.133933891193536,16.685048659239964,113.23250547325327,40.81393450514674,303.7067215593432,-0.020562737169517883,0.014283003761154626,0.0343701399688958,-0.07651632970451011,0.0001717861232262757,-0.03886589371980676,0.48810418333911393,1.0478260869565217,-0.6260869565217392,0.012945172277447181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09916866666666667,0.12613024571802312,1.02,-0.345,0.01700579047396221,66.1283413356552,18.122270339921965,128.0929636776913,41.65114341807283,324.3512704720307,-0.02257860031104199,0.025846856096107637,0.14245723172628305,-0.14618973561430793,0.0004799154993486964,0.015899903381642513,0.46056674877208065,1.23768115942029,-0.5710144927536231,0.013486526388811964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09834533333333334,0.15193874449337214,1.06,-0.655,0.02298228508073713,76.71043873933081,21.314305645022145,152.16271992431632,45.41858352624022,316.49340112464915,-0.01690305857957491,0.06173608035897378,0.17729393468118196,-0.2321928460342146,0.0019076559066734536,-0.2251565217391305,1.4216714845278022,2.208695652173913,-2.1797101449275362,0.23433891520559597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09952733333333334,0.1439882631312551,1.22,-0.55,0.021510863857733566,78.29309846832629,84.75480388517774,306.41846213094783,-129.13947481884892,534.0572694292186,-0.02221750129600829,0.024997736798852428,0.09766718506998445,-0.1447900466562986,0.0002981595553553782,-0.034251980676328536,0.8699585134086928,1.9101449275362319,-2.172463768115942,0.04178826530297683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09853066666666667,0.15313573845738587,1.285,-0.435,0.024357010617722254,109.81850706115952,108.34519135777096,308.7207866414946,-242.99988697679677,826.172166254853,-0.020452400207361325,0.016917357264610695,0.042768273716951785,-0.12130637636080871,0.00020771075766201923,0.09320830917874395,0.6645280860878633,1.453623188405797,-0.9594202898550724,0.01871774097387996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10021733333333334,0.16837137355527182,1.31,-0.48,0.029891201802383176,14.799732651287135,68.01583652899278,299.3021863710761,-242.99988697679677,806.9783187567475,-0.020463680663556246,0.023496645279659424,0.09455676516329704,-0.12892690513219285,0.0003322842470367678,0.019598260869565245,0.6892671125531096,1.6840579710144927,-1.2231884057971014,0.01798643716376753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09851666666666668,0.16010545396359516,1.285,-0.435,0.02685280657219796,102.10828739149424,104.95596372669671,202.8138591563446,-11.511622552733696,292.4333227018779,-0.02070886469673406,0.027507356785855013,0.09471228615863142,-0.14416796267496113,0.0004888628229238457,0.059428792270531376,0.6971332409599305,1.76231884057971,-0.9,0.023349157126012154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09906533333333334,0.15573513754091878,1.28,-0.43,0.025359272521318702,68.61881459590019,101.55138931132393,202.60455692811306,-11.302320324502174,360.25069614258854,-0.020613602903058578,0.022188542651176136,0.08055987558320374,-0.13063763608087092,0.0003556556513496993,-0.1884552657004831,0.6464376945963096,1.7246376811594204,-1.317391304347826,0.01462201634670385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09951,0.1648693115773824,1.33,-0.44,0.027634545235764113,116.63093179956662,103.05353253365674,202.8138591563446,-11.511622552733696,255.3748047217302,-0.020803214100570244,0.018321268828466453,0.06780715396578538,-0.12441679626749612,0.00030667172765847526,0.024713236714975807,0.6728082152607843,1.434782608695652,-0.863768115942029,0.014356520067353145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09858133333333334,0.16996270390359827,1.36,-0.44,0.030638240054347492,112.81836613099247,103.29404007723755,201.13944133049242,-12.767435922122827,305.62059713862175,-0.02069826853291861,0.01701114395652617,0.05412130637636081,-0.11695178849144634,0.0002588973662558104,-0.013563091787439623,0.6526009811368606,1.6159420289855073,-0.9144927536231884,0.01168386086714177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09998066666666668,0.15165549652492724,1.22,-0.385,0.023874002729728904,47.110554832300075,93.60412875801886,435.5579369497968,-242.99988697679677,4778.083991090229,-0.02042355624675998,0.02035753958118684,0.13810264385692067,-0.17200622083981337,0.00034315441607079503,-0.15724657004830922,0.9799796889304382,2.208695652173913,-2.1666666666666665,0.040305952818158124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09892866666666666,0.1680683062871231,1.3,-0.455,0.02981833243361449,83.97744001049303,18.974955206901498,147.97667535968588,56.09299716604783,381.3565656094735,-0.021584178330741315,0.024756367915922936,0.07744945567651633,-0.21166407465007775,0.0004056000609275991,-0.0017942028985507552,0.7097684795717353,1.826086956521739,-0.8463768115942029,0.01782530403805548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09927933333333333,0.17220899310495436,1.32,-0.455,0.03033415896139738,80.36145099467396,17.271158034069412,128.0929636776913,55.04648602489022,320.7437581562193,-0.019655883877656818,0.017397366811823894,0.04541213063763608,-0.12115085536547433,0.00021768964382864645,0.032410434782608716,0.7247053156152833,1.6869565217391305,-0.8898550724637682,0.011963317615997355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09934066666666667,0.16959583901997385,1.32,-0.44,0.030127262643179206,81.1534785332658,17.23238181179397,130.18598596000652,56.30229939427935,329.02253673942374,-0.020670088128564024,0.01597811781277655,0.0645412130637636,-0.09642301710730948,0.00017313584855966266,-0.0026869565217391483,0.7046849568177181,1.3971014492753624,-0.863768115942029,0.014188223093320051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09864933333333334,0.17068388627192926,1.33,-0.5,0.030388901830083484,83.61677041080445,18.12545162906855,137.5115639481098,54.418579340195656,307.6600431076675,-0.020552244686365993,0.03156487086555829,0.12690513219284602,-0.23141524105754277,0.0004986131858647736,-0.004107826086956508,0.6753973635088344,2.2072463768115944,-1.163768115942029,0.028060978139406674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10011200000000002,0.18012501433541464,1.375,-0.48,0.03311985356720866,80.8823344733328,17.23598824192484,128.30226590592284,54.62788156842718,323.70467165336476,-0.020654224987039917,0.013598661644832047,0.04821150855365474,-0.07060653188180405,0.00014374723855177204,-0.12999671497584542,0.5172867586121177,1.046376811594203,-0.7478260869565218,0.008109695061735004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09906066666666667,0.1834766860381873,1.37,-0.48,0.0355046039546758,81.87769214991062,17.033444990507316,128.9301725906174,55.25578825312174,321.9090652298364,-0.02032680145152929,0.011709261701049398,0.03234836702954899,-0.06485225505443235,0.00012750060381178425,-0.03402144927536231,0.43749696934958543,0.9188405797101449,-0.5840579710144927,0.00649558330038502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09988266666666669,0.18139849199912209,1.365,-0.47,0.03405319065498321,81.43542258817554,17.002866131584952,127.46505699299675,56.30229939427935,314.88857138193384,-0.020626231207879733,0.012005419123355633,0.04307931570762053,-0.06220839813374806,0.00013250449234359296,-0.023525797101449284,0.44989181007269113,0.8985507246376812,-0.6043478260869565,0.006091030626822012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09931999999999999,0.1844683466975658,1.39,-0.475,0.03559056768854439,80.02656742950352,16.8068333442432,127.46505699299675,56.30229939427935,313.54138868000575,-0.02058276827371695,0.012783916113094125,0.03716951788491446,-0.06749611197511664,0.00014110162372514443,-0.024492946859903386,0.438534997913961,0.8753623188405797,-0.5449275362318841,0.006220232186191046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.099132,0.1840839661024284,1.4,-0.485,0.03558586912820872,81.45183188286889,17.23646341448936,129.13947481884892,57.34881053543696,326.340879520183,-0.020737107309486778,0.011501738701926587,0.030793157076205287,-0.08631415241057543,0.00013056161682523928,-0.03081739130434784,0.446305097219338,0.8971014492753623,-0.5333333333333333,0.00597811364096116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.099782,0.18652444650143493,1.4,-0.49,0.03633134480914035,82.91870561920668,17.38955314845593,132.06970601409023,58.18601944836305,332.3397039253781,-0.020359253499222393,0.014423337877673815,0.0447900466562986,-0.0640746500777605,0.00014237885156013897,-0.03768289855072463,0.389832239328909,0.8347826086956521,-0.5492753623188406,0.005351640285741374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09983400000000002,0.1871609889302077,1.39,-0.49,0.03662594437726808,82.99249163139925,18.00545894645729,137.7208661763413,56.30229939427935,346.87075576600466,-0.020722529808190775,0.01230948152422471,0.037791601866251946,-0.060964230171073094,0.00014503598691962275,-0.0513159420289855,0.40871025482529294,0.8463768115942029,-0.5797101449275363,0.006714306981919795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.099556,0.1869077567429096,1.395,-0.5,0.037002045021187986,81.23678082010193,17.248351729561456,129.55807927531197,55.25578825312174,331.00031170592104,-0.02058735095904614,0.012292302460373057,0.034992223950233284,-0.06236391912908243,0.00012734795262381524,-0.04202280193236714,0.40142266008616967,0.7884057971014493,-0.508695652173913,0.005677346450213358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10020266666666666,0.19014667739990154,1.405,-0.495,0.037211115875942564,82.44922676780149,17.24754110847845,129.13947481884892,57.34881053543696,323.9523604078521,-0.02059187143597719,0.014316755945538185,0.039346811819595644,-0.06842923794712286,0.0001325520977236857,-0.03919942028985506,0.3867775366355248,0.863768115942029,-0.508695652173913,0.005650999375553225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10003133333333332,0.1875263955239961,1.4,-0.49,0.036213301351866664,78.72883780054056,16.66025180513571,125.16273248245001,55.88369493781631,313.77793614857325,-0.020274007257646446,0.012565601606786473,0.03670295489891135,-0.06283048211508553,0.00012318688827832227,-0.025236328502415452,0.3753928961188229,0.7420289855072464,-0.4811594202898551,0.0046354532335330855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09978933333333334,0.18830849410711373,1.395,-0.5,0.03680170783212886,81.04966462806296,17.263146968620642,129.976683731775,57.13950830720544,331.09924982664364,-0.02080284085018144,0.012405177548126001,0.0416796267496112,-0.06314152410575427,0.0001142167468561669,-0.04128135265700484,0.38743982884998895,0.755072463768116,-0.5289855072463768,0.005104666119085306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09959866666666667,0.1884979193471966,1.42,-0.495,0.03721455035618863,81.81981310706367,17.760309288391703,137.7208661763413,56.30229939427935,329.18019816636667,-0.02038600311041991,0.013101745443322753,0.03670295489891135,-0.06547433903576982,0.00013508092199280436,-0.037613140096618355,0.40499614518041616,0.8188405797101449,-0.6304347826086957,0.0056766622767571015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09989333333333333,0.19149856906921148,1.4,-0.505,0.03804222349639114,82.94398932837704,17.824689673170408,135.83714612225762,57.767414991900004,357.836624541078,-0.020608895800933127,0.01333830858520825,0.042301710730948676,-0.061430793157076204,0.00012887284210706738,-0.011055265700483093,0.43211260232616405,0.9144927536231884,-1.126086956521739,0.00847752807695715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.099698,0.1922733612923711,1.405,-0.5,0.038750359954526685,84.27615615062504,18.23432549038362,138.34877286103588,58.60462390482609,367.69451704607985,-0.02121260756868844,0.013680861000144566,0.049922239502332814,-0.0671850699844479,0.00012925860761495652,-0.04579980676328502,0.37487518991819896,0.7434782608695653,-0.4985507246376812,0.006764154412099341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.10021266666666667,0.18952547262278197,1.42,-0.505,0.037346186066569934,82.1143990165586,18.413618472103398,138.76737731749893,54.8371837966587,343.59621757455363,-0.020007174701918092,0.013341876934881732,0.0401244167962675,-0.07465007776049767,0.00012975164421250707,-0.03489043478260869,0.36754428986000537,0.8144927536231884,-0.48695652173913045,0.006420316834872302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09900266666666667,0.18767816067110443,1.42,-0.505,0.03714559328748746,82.33023147431093,18.706874559528487,141.69760851274023,53.99997488373261,367.4137627780756,-0.020447091757387247,0.013055403807350735,0.039191290824261274,-0.06951788491446345,0.00011002431646804422,-0.06852946859903382,0.34937864906423066,0.7884057971014493,-0.5391304347826087,0.005584866557407128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09947800000000001,0.18379110655669206,1.415,-0.5,0.035653100280745476,81.66587829494033,18.48790781391308,138.97667954573043,57.13950830720544,372.71663651563574,-0.020713302229134267,0.011246654165210406,0.04354587869362364,-0.05754276827371695,9.435938813269853e-05,0.005620869565217398,0.3938429214231322,0.7971014492753623,-0.5,0.006942502493320448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09992333333333332,0.1860337356204215,1.4,-0.5,0.035425109618739244,80.38154400858419,17.75231543314725,129.976683731775,56.30229939427935,348.41436716021366,-0.020684893727319853,0.010923543904917402,0.03623639191290824,-0.0645412130637636,9.27991332223715e-05,-0.0564231884057971,0.3853951278317692,0.6956521739130435,-0.5376811594202898,0.00560823925363377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09958866666666666,0.18665765670041207,1.42,-0.495,0.03634810994442655,79.87637215052459,17.324711126918828,128.30226590592284,55.465090481353265,322.2523101618155,-0.02060236391912908,0.014230682624656729,0.05241057542768274,-0.0671850699844479,0.00011222032053684902,-0.05232676328502416,0.35747085541287404,0.6681159420289855,-0.4811594202898551,0.004517774829397829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09937866666666667,0.18831355220718685,1.42,-0.505,0.036921437860039645,81.14806458229555,18.345625105630802,139.81388845865652,52.953463742575,344.56095699987804,-0.020505381026438566,0.013501150663750846,0.034992223950233284,-0.07278382581648522,0.00012070432891655635,-0.03380946859903382,0.3578599254544569,1.0057971014492753,-0.5231884057971015,0.006062499624833169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
